misc/nupdates,misc/total_timesteps,fps,eprewmean,loss/policy_entropy,loss/policy_loss,loss/value_loss
1580,758880,178,-10.163346330000001,1.397360360622406,0.002322256565093994,5.238974571228027
1600,768480,178,-9.274700289999998,1.3973533630371093,-0.0035633062943816185,1.7177661299705504
1620,778080,178,-8.34950677,1.3958201646804809,0.004578519985079766,3.985586220026016
1640,787680,178,-9.24831085,1.394749116897583,0.0072020054794847965,11.180789923667907
1660,797280,178,-9.47879065,1.393575417995453,0.0029994921758770944,5.595675998926163
1680,806880,178,-7.500532939999999,1.3923376560211183,0.00019065365195274352,5.9711166501045225
1700,816480,178,-9.640657039999999,1.3917856097221375,0.009020466404035688,4.0985963344573975
1720,826080,178,-7.09636667,1.3917008757591247,0.004566306248307228,15.058767700195313
1740,835680,178,-9.33079349,1.3913214325904846,0.01343307364732027,6.6009043723344805
1760,845280,178,-8.70768003,1.3911593437194825,0.004437340423464775,9.686934447288513
1780,854880,178,-8.5739445,1.3903572797775268,0.02653633855516091,3.098673331737518
1800,864480,178,-7.197025260000001,1.3890828728675841,-0.0012927341973409056,5.35997622013092
1820,874080,178,-6.539866730000001,1.3882688999176025,-0.0009291037917137146,1.161323606967926
1840,883680,178,-9.725815649999998,1.3877347707748413,0.011563282459974289,10.04593915939331
1860,893280,178,-12.018078570000002,1.3878878712654115,0.003665447235107422,3.110695666074753
1880,902880,178,-11.987783679999998,1.3869338989257813,-0.00011494308710098266,3.310843697190285
1900,912480,178,-9.92897394,1.386345374584198,-0.002906576730310917,7.15628462433815
1920,922080,178,-13.084827210000004,1.386338186264038,-0.00343378484249115,6.059849119186401
1940,931680,178,-12.417444889999999,1.3860411882400512,-0.006150569440796972,0.8438587456941604
1960,941280,178,-9.73384894,1.3858599662780762,0.008055017283186316,7.845525646209717
1980,950880,178,-9.9243824,1.3864003896713257,0.00869666263461113,6.337775635719299
2000,960480,178,-9.23320274,1.3862746953964233,-0.005319688934832811,7.422254061698913
2020,970080,178,-9.66639133,1.3862664699554443,0.013944597356021405,10.096178317070008
2040,979680,178,-6.960223750000001,1.3855799555778503,0.006747869402170181,3.0739471435546877
2060,989280,178,-13.78108942,1.386270487308502,0.004233171418309212,3.376533532142639
2080,998880,178,-10.73376704,1.3864328503608703,-0.0024589378386735915,1.0134158283472061
2100,1008480,178,-6.55741192,1.3862397432327271,0.00018099965527653694,6.536607587337494
2120,1018080,178,-9.44097864,1.38674339056015,0.011313776113092899,1.892517238855362
2140,1027680,178,-8.27551775,1.3873175859451294,-0.00042879964457824825,3.7224225640296935
2160,1037280,178,-12.08524161,1.3864033699035645,0.003191244602203369,5.088835871219635
2180,1046880,178,-9.77383245,1.3866055369377137,0.0024247609078884126,7.412748527526856
2200,1056480,178,-9.05145171,1.388028907775879,-0.00807368416335521,2.383718138933182
2220,1066080,178,-10.3725435,1.3883283257484436,0.016882377862930297,4.4621941789984705
2240,1075680,178,-8.84710182,1.3866345405578613,-0.0023312305565923452,2.7948232159018516
2260,1085280,178,-4.292339770000001,1.3870463728904725,-0.006492458912543952,0.6755563661456108
2280,1094880,178,-8.938208280000001,1.387067401409149,-0.005766252265311777,0.5879685163497925
2300,1104480,178,-8.010171439999999,1.3861013054847717,-0.004526057280600071,5.069213116168976
2320,1114080,178,-8.572902769999999,1.386082661151886,0.010211575217545033,2.9557809263467787
2340,1123680,178,-5.909011930000002,1.3847712874412537,-0.003782557463273406,2.1603215411305428
2360,1133280,178,-8.059654590000001,1.3846034049987792,-0.0021146729588508604,5.5969791382551195
2380,1142880,178,-10.29087874,1.384383451938629,-0.0018891775049269199,5.328614115715027
2400,1152480,178,-8.295843150000001,1.3832490921020508,-0.00577012374997139,2.89275438785553
2420,1162080,178,-11.185608360000002,1.3814902305603027,0.0012901879847049714,11.611867809295655
2440,1171680,178,-9.116123080000001,1.3816431164741516,0.002740832418203354,8.48074939250946
2460,1181280,178,-8.488079840000001,1.3808177351951598,4.955828189849854e-05,6.226789085566997
2480,1190880,177,-8.977063799999998,1.3807998418807983,0.0069449283182621,4.065962087363005
2500,1200480,177,-10.220736950000001,1.3805511593818665,-0.0025841623544692995,4.408485269546508
2520,1210080,177,-9.60757221,1.380385947227478,-0.0006069689989089966,10.592313432693482
2540,1219680,177,-6.834203649999999,1.3790159106254578,0.0022454515099525453,5.805368795990944
2560,1229280,177,-7.7123376,1.378831934928894,-0.0019288331270217896,5.078892695903778
2580,1238880,177,-6.361512009999999,1.3769311547279357,0.004307151585817337,5.07834267616272
2600,1248480,177,-8.59281668,1.376215970516205,-0.004888907540589571,1.07807400226593
2620,1258080,177,-7.317914460000001,1.376712930202484,0.009105603536590933,4.429916787147522
2640,1267680,177,-5.02047564,1.3770644426345826,-0.0010450847446918487,12.72616422176361
2660,1277280,177,-8.866510089999998,1.3761255979537963,0.004905101284384728,2.082500672340393
2680,1286880,177,-10.336372259999997,1.3757756352424622,-0.0024075448513031007,6.486959068477153
2700,1296480,177,-3.99515988,1.374437165260315,0.0004798471927642822,3.737627498805523
2720,1306080,177,-7.49316951,1.373387384414673,0.002830226719379425,16.962876081466675
2740,1315680,177,-7.692490910000001,1.3726859211921691,-0.0025817464105784894,2.519881045818329
2760,1325280,177,-7.043828479999999,1.3726139426231385,-0.009692330518737436,2.7002167224884035
2780,1334880,177,-5.1018887600000005,1.3704836249351502,0.006215359317138791,3.3432650923728944
2800,1344480,177,-7.06426615,1.3708894014358521,-0.0013740286231040955,4.724214091897011
2820,1354080,177,-9.322566609999999,1.3726382851600647,0.00030226456001400945,3.809541192650795
2840,1363680,177,-8.05501547,1.3711508870124818,-0.0028616625815629957,1.7008664980530739
2860,1373280,177,-6.8249457499999995,1.370747172832489,-0.003423871099948883,4.079525106400252
2880,1382880,177,-6.793764189999999,1.3700407028198243,0.0018644800409674644,10.597803229093552
2900,1392480,177,-8.606625719999998,1.3702609300613404,0.0002001907676458359,3.2225353896617888
2920,1402080,177,-7.73401203,1.3711833238601685,0.003478270024061203,10.170666596293449
2940,1411680,177,-6.005735689999999,1.37071031332016,-0.004682578332722187,7.577043688297271
2960,1421280,177,-8.97921497,1.3703562021255493,-0.005636968230828643,1.665233027935028
2980,1430880,177,-6.78490308,1.3700111389160157,-0.003632776625454426,5.045026230812073
3000,1440480,177,-8.21997635,1.3699717402458191,-0.0018629337660968303,13.160269558429718
3020,1450080,177,-7.6744197100000004,1.3690205574035645,-0.004802779108285904,1.2115690678358078
3040,1459680,177,-9.03622836,1.3678906202316283,-0.004485510289669037,1.1856153815984727
3060,1469280,177,-9.88200928,1.3684907793998717,-0.011452817171812058,4.927522440254688
3080,1478880,177,-7.15462287,1.3689867854118347,0.002538735419511795,3.0569549679756163
3100,1488480,177,-5.92545668,1.368336272239685,-0.01067592723411508,0.6939744181931019
3120,1498080,177,-7.06720162,1.3686291813850402,-0.003468957170844078,2.6962277203798295
3140,1507680,177,-6.29477524,1.3684980869293213,-0.006613610684871674,1.0221060067415237
3160,1517280,177,-7.720310139999999,1.3689657330513,-0.007215153798460961,8.166091907024384
3180,1526880,177,-6.37430703,1.370246374607086,0.002058400958776474,5.945286536216736
3200,1536480,177,-5.7915341399999996,1.3693080306053163,-0.001393921673297882,4.356039725244045
3220,1546080,177,-8.203424939999998,1.3700186133384704,-0.0019932106137275697,2.6018599152565
3240,1555680,177,-8.0905862,1.3698888778686524,0.0027161289006471636,15.3382827937603
3260,1565280,177,-5.723166559999998,1.3704495668411254,0.006911041773855686,5.0391154944896694
3280,1574880,177,-8.39333766,1.3706634998321534,-0.011726823076605797,6.216039562225342
3300,1584480,177,-6.510488229999998,1.3705567240715026,0.0015871073585003615,6.537279947847128
3320,1594080,177,-6.935412769999999,1.3697065949440002,-0.003590966388583183,4.709315174818039
3340,1603680,177,-5.1670761800000005,1.3684906005859374,0.008178556710481644,6.977011179924011
3360,1613280,177,-5.677579689999999,1.3681910395622254,0.002723833918571472,3.713985174894333
3380,1622880,177,-4.550385840000001,1.3685049533843994,0.0007903274148702621,9.871806764602661
3400,1632480,177,-7.591662069999999,1.3687333703041076,0.0021298785693943502,13.477859783172608
3420,1642080,177,-8.35265158,1.3686544179916382,-0.0002199104754254222,26.11644983291626
3440,1651680,177,-5.2575842999999995,1.36934996843338,-0.006712221913039685,7.9259480953216555
3460,1661280,177,-6.00913705,1.369976019859314,-0.005906248465180397,6.8051854252815245
3480,1670880,177,-7.453150200000001,1.3689641118049622,0.004966475069522858,3.8999407052993775
3500,1680480,177,-5.402613140000002,1.3682836055755616,-0.002507626824080944,12.503365325927735
3520,1690080,177,-6.804383439999999,1.3680956840515137,-0.004450311022810638,3.584245961904526
3540,1699680,177,-7.03866129,1.367981505393982,-0.00454904445214197,0.7406779795885086
3560,1709280,177,-7.543938550000002,1.3665838360786438,0.00333959199488163,1.506708112359047
3580,1718880,177,-4.696218669999999,1.3660585045814515,-0.0057029128074646,6.482268360257149
3600,1728480,177,-4.22542754,1.3657777428627014,-0.003787466883659363,5.502865505218506
3620,1738080,177,-7.80871896,1.366652011871338,-0.0017125088721513747,12.528983449935913
3640,1747680,177,-4.5225855699999995,1.3656580924987793,-0.0018205363303422928,23.901551246643066
3660,1757280,177,-3.7336995500000008,1.364249324798584,-0.0014107510447502135,7.948088586330414
3680,1766880,177,-5.357084839999998,1.3633535504341125,0.0047629930078983305,2.081971302628517
3700,1776480,177,-4.254436119999999,1.3621860980987548,-0.007948318496346474,13.93004105091095
3720,1786080,177,-8.62416958,1.3616969108581543,-0.0020926818251609802,13.400743293762208
3740,1795680,177,-2.90265062,1.3626145243644714,-0.00576146999374032,18.010963582992552
3760,1805280,177,-4.89611723,1.3614604592323303,-0.011462976597249508,4.642868775129318
3780,1814880,177,-3.4808308300000004,1.360964012145996,-0.0022509947419166567,9.16611032485962
3800,1824480,177,-2.7434798000000007,1.360958993434906,-0.0010349765419960023,5.482084123790264
3820,1834080,177,-4.44768768,1.3613295674324035,-0.0009125525131821633,12.540185129642486
3840,1843680,177,-3.86031897,1.3611600518226623,-0.006367352232336998,0.4642921075224876
3860,1853280,177,-3.365489839999999,1.3612200379371644,-0.009121186286211013,0.9912651538848877
3880,1862880,177,-3.0287683500000004,1.3600186944007873,-0.010542812547646463,0.9623015522956848
3900,1872480,177,-1.2691324400000006,1.3594839572906494,-0.0037812584079802035,13.850670066475868
3920,1882080,177,-3.4689059400000004,1.3595094442367555,-0.005600393190979958,17.83134779930115
3940,1891680,177,-3.6422487099999996,1.3586270332336425,-0.004721454530954361,6.807353377342224
3960,1901280,177,-1.3412025500000002,1.3579695343971252,0.001248718984425068,1.7525196492671966
3980,1910880,177,-3.3663585000000005,1.357425594329834,0.00038250741781666877,2.88034530878067
4000,1920480,177,-4.48833554,1.3558743834495544,-0.0035230176523327827,1.3113262467086315
4020,1930080,177,-4.23837244,1.3545197606086732,-0.007551154121756554,1.4505604058504105
4040,1939680,177,0.4718682600000001,1.3538975954055785,-0.005527327954769135,14.765696620941162
4060,1949280,177,-1.3399911700000002,1.3537442088127136,-0.0025336503982543944,6.097091609239579
4080,1958880,177,-5.597431200000001,1.3529021501541139,0.0034816008061170577,3.9176390320062637
4100,1968480,177,-1.4690192899999999,1.3523717641830444,0.0005821922793984413,5.662481188774109
4120,1978080,177,-2.71162247,1.3506965637207031,-0.00043409727513790133,13.432425928115844
4140,1987680,177,-1.2798913699999996,1.3495251059532165,-0.005078807473182678,2.0658010601997376
4160,1997280,177,-1.7691004600000002,1.3490279078483582,0.00034995749592781067,4.0715780556201935
4180,2006880,177,-2.0011006999999994,1.3490058183670044,-0.0035726032219827175,4.275160995125771
4200,2016480,177,-2.73756076,1.3487597823143005,-0.00707032757345587,10.392888641357422
4220,2026080,177,-1.5417810600000001,1.348275351524353,-0.0026403188705444334,5.290508604049682
4240,2035680,177,-3.4618969200000005,1.3477263927459717,-0.0026036962866783143,8.317830264568329
4260,2045280,177,-2.96211504,1.3477965474128724,-0.006942986254580319,4.738897800445557
4280,2054880,177,-2.4859262799999997,1.347195827960968,0.005054206401109695,1.6604157209396362
4300,2064480,177,-0.8447583699999996,1.346846067905426,-0.0014030642807483674,1.663130310177803
4320,2074080,177,-1.2025912199999995,1.345787560939789,0.0029363251524046063,2.6188441157341003
4340,2083680,177,1.8380467100000002,1.3444398641586304,-0.0025439541786909103,14.34396453499794
4360,2093280,177,0.10607782000000007,1.3435707330703734,-0.012108128890395165,3.5850848853588104
4380,2102880,177,0.3405007499999998,1.3422125458717347,0.002973903715610504,10.069245171546935
4400,2112480,177,3.18842164,1.3416041731834412,-0.006162286829203367,2.7325824588537215
4420,2122080,177,0.5891759599999996,1.3417473793029786,-0.001685620564967394,6.552782294154167
4440,2131680,177,-1.2270977399999998,1.3410907626152038,-0.003271092101931572,1.5658286958932877
4460,2141280,177,0.6260261300000003,1.341269838809967,-0.002460949122905731,55.75915288925171
4480,2150880,177,-1.68694248,1.3407881259918213,-0.003020322322845459,4.616640949249268
4500,2160480,177,0.11529390000000045,1.3400898694992065,-0.0030379123985767365,15.149759984016418
4520,2170080,177,-2.38026639,1.3395902872085572,-0.003335086765400774,11.519192695617676
4540,2179680,177,-0.8557459800000004,1.3404043674468995,-0.001636144332587719,3.3352554112672808
4560,2189280,178,2.43195395,1.3398928880691527,-0.007589533738791942,4.059512799978256
4580,2198880,178,-1.37713487,1.3398577451705933,0.0007614955306053161,9.515457594394684
4600,2208480,178,1.9387983699999998,1.33889502286911,-0.0027614580001682045,1.9547899603843688
4620,2218080,178,2.57436082,1.338526439666748,-0.0033265240490436554,3.5734522938728333
4640,2227680,178,2.78554996,1.3385899305343627,-0.005849935486912728,1.6888940811157227
4660,2237280,178,4.992752830000001,1.337472629547119,0.004182199388742447,10.894504910707473
4680,2246880,178,3.9682295800000005,1.3369081139564514,-0.004729474149644375,7.882651662826538
4700,2256480,178,7.224836160000001,1.3377422451972962,-0.0007580350153148175,5.127558490633964
4720,2266080,178,2.7133357899999995,1.3369170427322388,-0.004796512052416801,4.413734519481659
4740,2275680,178,2.2304012000000006,1.3374169945716858,-0.007450362853705883,9.002308559417724
4760,2285280,178,2.18136998,1.3364886879920959,-0.003136240318417549,6.128973364830017
4780,2294880,178,-0.2984092499999995,1.3362109899520873,9.188470430672168e-05,22.63060688972473
4800,2304480,178,1.6409505099999995,1.3357428669929505,0.0026278553996235132,6.367095094919205
4820,2314080,178,1.81787938,1.3352100729942322,0.0007500231266021728,6.583853206038475
4840,2323680,178,3.39912539,1.3340206742286682,-0.001848897896707058,13.285172814130783
4860,2333280,178,6.1509141299999985,1.3336425423622131,0.00446260217577219,8.30366417169571
4880,2342880,178,-1.9286805399999998,1.332743489742279,-0.002932346239686012,13.263780850172044
4900,2352480,178,0.37929969999999974,1.330573046207428,-0.009013327211141587,12.313202857971191
4920,2362080,178,-0.14526505000000017,1.330505895614624,-0.0024747863411903382,8.089171051979065
4940,2371680,178,1.6900022000000001,1.3298149704933167,-0.0014425288885831834,3.879781475663185
4960,2381280,178,3.99594425,1.3293522477149964,-0.0028654811903834343,16.395879602432252
4980,2390880,178,-0.1045458299999999,1.3289540648460387,-0.0027669885312207043,3.804369866847992
5000,2400480,178,1.1125489700000002,1.3286821961402893,-0.001578746736049652,3.294863398373127
5020,2410080,178,4.473134310000001,1.3283589720726012,-0.0009743435773998498,3.803274130821228
5040,2419680,178,0.97404175,1.3257792830467223,-0.001750083640217781,11.27087218761444
5060,2429280,178,2.3235107100000003,1.325006091594696,-0.006665500812232494,4.5585028529167175
5080,2438880,178,1.3916324599999998,1.3248476266860962,-0.0013628415763378143,12.433324766159057
5100,2448480,178,2.9906996500000003,1.3225028395652771,0.0038396358489990235,4.157248270511627
5120,2458080,178,1.2786562099999994,1.3216459989547729,-0.002003358118236065,12.361783242225647
5140,2467680,178,3.54391526,1.3208225607872008,-0.0018603309988975524,8.689787486195565
5160,2477280,178,-0.9914820799999999,1.3202339291572571,0.00027885363670066,16.68027949333191
5180,2486880,178,1.5521927899999997,1.319291388988495,0.0015228351578116417,6.2107614278793335
5200,2496480,178,5.529659350000002,1.318664002418518,0.007745602913200855,17.224270248413085
5220,2506080,178,3.30776731,1.3184492707252502,0.0020479954080656173,3.3331894278526306
5240,2515680,178,2.790409349999999,1.3183289766311646,-0.00754348337650299,7.583915627002716
5260,2525280,178,5.2151215,1.3187178134918214,-0.01387678252067417,3.758890438079834
5280,2534880,178,2.59532744,1.3178512334823609,-0.0012417219579219819,13.599929571151733
5300,2544480,178,0.6601784899999998,1.3183226704597473,-0.005408729612827301,9.923270881175995
5320,2554080,178,1.6008846800000003,1.3175514698028565,-0.012161119282245636,7.566667664051056
5340,2563680,178,2.75038333,1.3161345720291138,-0.0023987961933016775,6.531315594911575
5360,2573280,178,1.6376383799999998,1.3159619927406312,-0.0011601507663726806,1.957407820224762
5380,2582880,178,0.8253537999999998,1.3150112986564637,-0.0011832708492875098,13.286215877532959
5400,2592480,178,3.7942899999999997,1.3154273986816407,-0.004580453038215637,12.346838331222534
5420,2602080,178,2.1424001899999996,1.3162904500961303,0.0006126955850049853,24.236403429508208
5440,2611680,178,-1.8493370800000002,1.3158970832824708,-0.007485301047563553,10.495892256498337
5460,2621280,178,1.9008150099999996,1.3153840899467468,-0.0027973067946732042,3.728755182027817
5480,2630880,178,1.5258135899999996,1.314746654033661,-0.004192053899168968,6.8333405494689945
5500,2640480,178,-2.28879796,1.315007221698761,-0.008452464733272791,0.8317439243197441
5520,2650080,178,-0.7198978799999998,1.314124596118927,-0.0036401346325874327,4.898121154308319
5540,2659680,178,2.55510313,1.3137924671173096,-0.0029017924796789886,9.959125599265098
5560,2669280,178,-0.8494915200000005,1.3136818408966064,0.0032972823828458786,8.792920899391174
5580,2678880,178,-0.08797229999999981,1.31273033618927,-0.015236317738890648,22.11596260070801
5600,2688480,178,3.62288956,1.3119819045066834,-0.004591666720807552,8.286084368824959
5620,2698080,178,6.333864909999999,1.3109965562820434,-0.015603625029325486,0.681575608253479
5640,2707680,178,6.28154669,1.3111137866973877,3.55888158082962e-05,8.990724718570709
5660,2717280,178,3.3430922699999996,1.3106942415237426,-0.008300890401005744,3.1337867856025694
5680,2726880,178,2.3737784200000003,1.3110530495643615,-0.006070068059489131,14.673807621002197
5700,2736480,178,3.9604427099999997,1.3101019740104676,-0.007692380622029304,6.691569757461548
5720,2746080,178,-1.61604639,1.3085748553276062,-0.008517601527273655,15.492623972892762
5740,2755680,178,-0.10677894999999986,1.3093531250953674,-0.009182759630493819,4.894225332140922
5760,2765280,178,-1.18580688,1.3097708106040955,-0.006661074422299862,4.2678122371435165
5780,2774880,178,2.1643644699999998,1.307934296131134,-0.00120695810765028,7.6649794459342955
5800,2784480,178,3.2071976300000005,1.3089608907699586,-0.003829023987054825,6.447921730577946
5820,2794080,178,2.67966659,1.3084092140197754,-0.004041987657546997,16.482452583312988
5840,2803680,178,2.1664904299999996,1.3072101712226867,0.0013928167521953584,7.712590438127518
5860,2813280,178,2.2840357099999995,1.3069156408309937,-0.01000761017203331,2.2043574154376984
5880,2822880,178,-0.58034607,1.306549310684204,-0.004338209703564644,5.218955326080322
5900,2832480,178,0.9975520299999997,1.3057192087173461,0.007443452253937721,11.804097723960876
5920,2842080,178,3.7843556800000004,1.3044105768203735,-0.0016899093985557555,16.315730887651444
5940,2851680,178,1.1441626200000001,1.304491150379181,-0.005999915301799774,9.672920036315919
5960,2861280,178,9.228502109999999,1.3013914227485657,-0.001959814131259918,5.295695036649704
5980,2870880,178,6.1518864,1.3005215883255006,-0.006398288905620575,11.495475482940673
6000,2880480,178,6.787473870000001,1.300601851940155,0.014909937977790833,19.600818288326263
6020,2890080,178,7.7490307099999995,1.3007423996925354,-0.010044618137180805,1.0728559911251068
6040,2899680,178,4.768516720000001,1.3003065586090088,-0.001969338580965996,7.709956300258637
6060,2909280,178,3.4500779200000005,1.2998053908348084,-0.0062691114842891695,4.035789048671722
6080,2918880,178,3.5566173800000014,1.2994664430618286,-0.008591703558340668,16.398265427351
6100,2928480,178,4.57138461,1.2990944504737854,-0.0022130150347948073,10.176822745800019
6120,2938080,178,5.347332240000001,1.2980152130126954,0.008310249634087085,12.476973390579223
6140,2947680,178,6.9187745099999995,1.2975794792175293,-0.001173209398984909,11.349763536453247
6160,2957280,178,7.71345872,1.2973727941513062,-0.001982865482568741,12.319873714447022
6180,2966880,178,3.811454509999999,1.2972169637680053,-0.0025641486048698426,6.095150363445282
6200,2976480,178,6.234529299999998,1.2975125074386598,-0.00043360893614590167,9.260913634300232
6220,2986080,178,7.536138619999999,1.2972210049629211,-0.002588446903973818,3.963505041599274
6240,2995680,178,10.044619149999999,1.296770942211151,-0.0016403339803218841,14.983215141296387
6260,3005280,178,7.2750184,1.2973645329475403,-0.0026352085173130036,3.984244430065155
6280,3014880,178,2.267427,1.2972110271453858,-0.0012554001063108445,16.06348436176777
6300,3024480,178,3.1429293900000004,1.2972752571105957,-0.002842456102371216,10.27493749856949
6320,3034080,178,6.2229469900000005,1.2974156260490417,-0.004443751648068428,13.164795851707458
